item_id,title,category,avg_pos_prob,pos_ratio,neg_ratio,avg_rating,predicted_sales_next_28_days,initial_inventory,inventory_score
B00005T3N3,Item_B00005T3N3,Electronics,0.8342331325301207,0.8674698795180723,0.0602409638554216,4.602409638554217,29.08606380294472,100.0,0.2908606380265385
B00005T3H5,Item_B00005T3H5,Electronics,0.8399207317073172,0.902439024390244,0.073170731707317,4.560975609756097,29.08606380294472,100.0,0.2908606380265385
B000EMWBT2,Item_B000EMWBT2,Electronics,0.8612699999999996,0.8875,0.05,4.4875,7.986474159441755,100.0,0.0798647415936189
B0007Y79B2,Item_B0007Y79B2,Electronics,0.8706224999999999,0.9,0.0875,4.05,7.986474159441755,100.0,0.0798647415936189
B0001A3N6C,Item_B0001A3N6C,Electronics,0.9006531645569622,0.9367088607594936,0.0379746835443038,4.708860759493671,29.08606380294472,100.0,0.2908606380265385
B00000J1SC,Item_B00000J1SC,Electronics,0.7616139240506327,0.7721518987341772,0.0759493670886076,4.2405063291139244,3.531231454686384,100.0,0.0353123145465107
B00005AW1H,Item_B00005AW1H,Electronics,0.7953987341772153,0.8227848101265823,0.1012658227848101,3.8227848101265822,3.531231454686384,100.0,0.0353123145465107
B0000BZ2WA,Item_B0000BZ2WA,Electronics,0.7340487179487178,0.7307692307692307,0.141025641025641,4.423076923076923,7.986474159441755,100.0,0.0798647415936189
B00009W3E2,Item_B00009W3E2,Electronics,0.7146673076923079,0.7564102564102564,0.1153846153846153,3.705128205128205,29.08606380294472,100.0,0.2908606380265385
B00005T3C8,Item_B00005T3C8,Electronics,0.8904227272727273,0.961038961038961,0.0259740259740259,4.818181818181818,29.08606380294472,100.0,0.2908606380265385
B000A3XRSO,Item_B000A3XRSO,Electronics,0.7560118421052631,0.7631578947368421,0.1842105263157894,3.3947368421052637,29.08606380294472,100.0,0.2908606380265385
B000068O3T,Item_B000068O3T,Electronics,0.6591098684210527,0.6447368421052632,0.1578947368421052,4.144736842105263,29.08606380294472,100.0,0.2908606380265385
B00009UT3F,Item_B00009UT3F,Electronics,0.8403566666666666,0.9066666666666666,0.0666666666666666,4.413333333333333,29.08606380294472,100.0,0.2908606380265385
B00009WQS1,Item_B00009WQS1,Electronics,0.7669020000000001,0.8,0.1466666666666666,4.173333333333333,3.531231454686384,100.0,0.0353123145465107
B00008Y1BX,Item_B00008Y1BX,Electronics,0.6990095890410959,0.6575342465753424,0.1643835616438356,4.328767123287672,3.531231454686384,100.0,0.0353123145465107
B00070QI1I,Item_B00070QI1I,Electronics,0.7719070422535212,0.8450704225352113,0.0422535211267605,4.732394366197183,3.531231454686384,100.0,0.0353123145465107
B0001LS3EI,Item_B0001LS3EI,Electronics,0.6865150000000001,0.7,0.1714285714285714,4.142857142857143,29.08606380294472,100.0,0.2908606380265385
B00005Y3OM,Item_B00005Y3OM,Electronics,0.8020130434782609,0.782608695652174,0.1159420289855072,4.057971014492754,29.08606380294472,100.0,0.2908606380265385
B00003G1RG,Item_B00003G1RG,Electronics,0.754475,0.7941176470588235,0.088235294117647,4.676470588235294,3.531231454686384,100.0,0.0353123145465107
B00006IW1X,Item_B00006IW1X,Electronics,0.6802198529411766,0.6323529411764706,0.2058823529411764,3.823529411764706,3.531231454686384,100.0,0.0353123145465107
B000BO3CW8,Item_B000BO3CW8,Electronics,0.7410545454545454,0.7878787878787878,0.0909090909090909,4.424242424242424,29.08606380294472,100.0,0.2908606380265385
B00094OX2S,Item_B00094OX2S,Electronics,0.7495189393939394,0.7727272727272727,0.1212121212121212,4.393939393939394,7.986474159441755,100.0,0.0798647415936189
B0006BKH3S,Item_B0006BKH3S,Electronics,0.792997727272727,0.803030303030303,0.106060606060606,3.242424242424242,29.08606380294472,100.0,0.2908606380265385
B00005T3Q2,Item_B00005T3Q2,Electronics,0.7789424242424242,0.7878787878787878,0.0909090909090909,4.681818181818182,29.08606380294472,100.0,0.2908606380265385
B000BDH2Y8,Item_B000BDH2Y8,Electronics,0.7943477272727273,0.8181818181818182,0.1212121212121212,4.136363636363637,7.986474159441755,100.0,0.0798647415936189
B0002GX1XA,Item_B0002GX1XA,Electronics,0.7511363636363638,0.7878787878787878,0.106060606060606,4.348484848484849,3.531231454686384,100.0,0.0353123145465107
B0007XXU3E,Item_B0007XXU3E,Electronics,0.745300806451613,0.7258064516129032,0.1451612903225806,3.887096774193549,29.08606380294472,100.0,0.2908606380265385
B0000DB4D1,Item_B0000DB4D1,Electronics,0.7260911290322583,0.7096774193548387,0.2419354838709677,3.661290322580645,3.531231454686384,100.0,0.0353123145465107
B000E1DSAE,Item_B000E1DSAE,Electronics,0.8063229508196719,0.819672131147541,0.1639344262295081,4.098360655737705,3.531231454686384,100.0,0.0353123145465107
B00004T1XE,Item_B00004T1XE,Electronics,0.8045073770491803,0.8032786885245902,0.1311475409836065,4.147540983606557,3.531231454686384,100.0,0.0353123145465107
B0006BGV2Y,Item_B0006BGV2Y,Electronics,0.6654229508196722,0.6065573770491803,0.2295081967213114,4.213114754098361,7.986474159441755,100.0,0.0798647415936189
B000144I2Q,Item_B000144I2Q,Electronics,0.7929825,0.8,0.1666666666666666,4.8,7.986474159441755,100.0,0.0798647415936189
B0002E1RZQ,Item_B0002E1RZQ,Electronics,0.7903091666666665,0.8333333333333334,0.0833333333333333,4.683333333333334,3.531231454686384,100.0,0.0353123145465107
B000BKN2Y0,Item_B000BKN2Y0,Electronics,0.8583745762711866,0.8813559322033898,0.0847457627118644,4.254237288135593,7.986474159441755,100.0,0.0798647415936189
B00009XV3M,Item_B00009XV3M,Electronics,0.7390810344827587,0.7413793103448276,0.1206896551724138,4.672413793103448,29.08606380294472,100.0,0.2908606380265385
B0001MQSB2,Item_B0001MQSB2,Electronics,0.7789896551724141,0.7931034482758621,0.1206896551724138,4.344827586206897,7.986474159441755,100.0,0.0798647415936189
B0000DK3I4,Item_B0000DK3I4,Electronics,0.7673422413793103,0.7931034482758621,0.0862068965517241,4.706896551724138,29.08606380294472,100.0,0.2908606380265385
B00006JPA1,Item_B00006JPA1,Electronics,0.8238439655172415,0.896551724137931,0.0517241379310344,4.465517241379311,3.531231454686384,100.0,0.0353123145465107
B00008AWL2,Item_B00008AWL2,Electronics,0.7778675438596492,0.8596491228070176,0.0526315789473684,4.701754385964913,7.986474159441755,100.0,0.0798647415936189
B0002J2TLC,Item_B0002J2TLC,Electronics,0.7945000000000002,0.8421052631578947,0.1052631578947368,4.491228070175438,7.986474159441755,100.0,0.0798647415936189
B0000A1VS3,Item_B0000A1VS3,Electronics,0.7312315789473681,0.7017543859649122,0.087719298245614,4.315789473684211,3.531231454686384,100.0,0.0353123145465107
B0002WPSB2,Item_B0002WPSB2,Electronics,0.7516892857142858,0.75,0.1071428571428571,3.3392857142857144,7.986474159441755,100.0,0.0798647415936189
B00009UTL1,Item_B00009UTL1,Electronics,0.7663700000000001,0.7818181818181819,0.1272727272727272,4.381818181818182,3.531231454686384,100.0,0.0353123145465107
B0006U3ACY,Item_B0006U3ACY,Electronics,0.7718218181818183,0.7454545454545455,0.0909090909090909,4.8,29.08606380294472,100.0,0.2908606380265385
B00006IRS3,Item_B00006IRS3,Electronics,0.8274699999999997,0.8727272727272727,0.0545454545454545,4.418181818181818,29.08606380294472,100.0,0.2908606380265385
B000AY2L3U,Item_B000AY2L3U,Electronics,0.8576627272727272,0.8545454545454545,0.0727272727272727,4.127272727272727,7.986474159441755,100.0,0.0798647415936189
B000BI1XNE,Item_B000BI1XNE,Electronics,0.6881222222222221,0.7222222222222222,0.1851851851851851,3.462962962962963,3.531231454686384,100.0,0.0353123145465107
B0000E6I1N,Item_B0000E6I1N,Electronics,0.7211518518518517,0.6851851851851852,0.1666666666666666,3.4814814814814814,3.531231454686384,100.0,0.0353123145465107
B000CMS5B2,Item_B000CMS5B2,Electronics,0.7921094339622644,0.7924528301886793,0.1132075471698113,3.4716981132075477,7.986474159441755,100.0,0.0798647415936189
B000E312X2,Item_B000E312X2,Electronics,0.7534632075471699,0.8301886792452831,0.0754716981132075,4.415094339622642,7.986474159441755,100.0,0.0798647415936189
B00008VIX2,Item_B00008VIX2,Electronics,0.8122990566037737,0.8490566037735849,0.1320754716981132,4.188679245283019,7.986474159441755,100.0,0.0798647415936189
B000BDH2XY,Item_B000BDH2XY,Electronics,0.8558134615384618,0.9230769230769232,0.0769230769230769,4.0,7.986474159441755,100.0,0.0798647415936189
B0007MGG2M,Item_B0007MGG2M,Electronics,0.7757221153846154,0.8269230769230769,0.1346153846153846,3.769230769230769,7.986474159441755,100.0,0.0798647415936189
B0002J2P2A,Item_B0002J2P2A,Electronics,0.7297701923076924,0.7884615384615384,0.1153846153846153,4.653846153846154,7.986474159441755,100.0,0.0798647415936189
B000BDG3HU,Item_B000BDG3HU,Electronics,0.8493855769230769,0.8653846153846154,0.1153846153846153,3.7884615384615374,29.08606380294472,100.0,0.2908606380265385
B0002J2MSW,Item_B0002J2MSW,Electronics,0.6716240384615385,0.6153846153846154,0.1538461538461538,4.596153846153846,7.986474159441755,100.0,0.0798647415936189
B00007FWP2,Item_B00007FWP2,Electronics,0.7655764705882353,0.8627450980392157,0.0588235294117647,4.431372549019608,7.986474159441755,100.0,0.0798647415936189
B00065ANY2,Item_B00065ANY2,Electronics,0.7414499999999998,0.74,0.08,4.64,7.986474159441755,100.0,0.0798647415936189
B00005N5X2,Item_B00005N5X2,Electronics,0.7105850000000001,0.74,0.14,3.9,7.986474159441755,100.0,0.0798647415936189
B00005T3RC,Item_B00005T3RC,Electronics,0.7774910000000002,0.82,0.14,3.94,29.08606380294472,100.0,0.2908606380265385
B000BVV2IC,Item_B000BVV2IC,Electronics,0.7527209999999998,0.76,0.14,4.44,7.986474159441755,100.0,0.0798647415936189
B0002F3G7M,Item_B0002F3G7M,Electronics,0.8361489795918369,0.8979591836734694,0.0,3.795918367346939,29.08606380294472,100.0,0.2908606380265385
B000AAZQM2,Item_B000AAZQM2,Electronics,0.7581561224489798,0.8163265306122449,0.0612244897959183,4.63265306122449,7.986474159441755,100.0,0.0798647415936189
B0001N3ZRQ,Item_B0001N3ZRQ,Electronics,0.7535765306122447,0.7755102040816326,0.1020408163265306,3.877551020408163,29.08606380294472,100.0,0.2908606380265385
B00004VX3T,Item_B00004VX3T,Electronics,0.8503377551020408,0.8571428571428571,0.0204081632653061,4.36734693877551,29.08606380294472,100.0,0.2908606380265385
B000EHUR3O,Item_B000EHUR3O,Electronics,0.7806612244897961,0.7959183673469388,0.1632653061224489,3.2857142857142856,29.08606380294472,100.0,0.2908606380265385
B0007W1K8M,Item_B0007W1K8M,Electronics,0.7402166666666666,0.7291666666666666,0.1458333333333333,3.3125,3.531231454686384,100.0,0.0353123145465107
B0002T3UQ0,Item_B0002T3UQ0,Electronics,0.7788322916666665,0.7916666666666666,0.1666666666666666,3.75,29.08606380294472,100.0,0.2908606380265385
B000068O3S,Item_B000068O3S,Electronics,0.7222541666666665,0.8125,0.0833333333333333,4.395833333333333,29.08606380294472,100.0,0.2908606380265385
B00009XVA3,Item_B00009XVA3,Electronics,0.7319020833333333,0.7291666666666666,0.125,4.5,29.08606380294472,100.0,0.2908606380265385
B000ALM3RC,Item_B000ALM3RC,Electronics,0.696737234042553,0.7021276595744681,0.1489361702127659,3.8297872340425534,29.08606380294472,100.0,0.2908606380265385
B000AA2IC8,Item_B000AA2IC8,Electronics,0.7631042553191488,0.7659574468085106,0.0851063829787234,3.808510638297872,7.986474159441755,100.0,0.0798647415936189
B00005T3EM,Item_B00005T3EM,Electronics,0.8270138297872339,0.8936170212765957,0.0425531914893617,4.48936170212766,29.08606380294472,100.0,0.2908606380265385
B0002OF2FC,Item_B0002OF2FC,Electronics,0.6909021276595745,0.6170212765957447,0.1489361702127659,4.148936170212766,7.986474159441755,100.0,0.0798647415936189
B00005T3W5,Item_B00005T3W5,Electronics,0.730326086956522,0.717391304347826,0.1304347826086956,4.152173913043479,29.08606380294472,100.0,0.2908606380265385
B00005T3XH,Item_B00005T3XH,Electronics,0.8201641304347823,0.8478260869565217,0.108695652173913,4.152173913043479,29.08606380294472,100.0,0.2908606380265385
B000BRO3PA,Item_B000BRO3PA,Electronics,0.7939304347826087,0.8260869565217391,0.0,4.586956521739131,29.08606380294472,100.0,0.2908606380265385
B00000J1UQ,Item_B00000J1UQ,Electronics,0.7211619565217392,0.6739130434782609,0.108695652173913,4.804347826086956,3.531231454686384,100.0,0.0353123145465107
B0001WW3F2,Item_B0001WW3F2,Electronics,0.7686445652173914,0.8043478260869565,0.1739130434782608,2.869565217391304,29.08606380294472,100.0,0.2908606380265385
B00066EK2W,Item_B00066EK2W,Electronics,0.8927100000000002,0.9555555555555556,0.0222222222222222,4.044444444444444,7.986474159441755,100.0,0.0798647415936189
B000BI2CIO,Item_B000BI2CIO,Electronics,0.7683200000000001,0.7555555555555555,0.1333333333333333,4.2,7.986474159441755,100.0,0.0798647415936189
B000068O1A,Item_B000068O1A,Electronics,0.7880111111111112,0.8444444444444444,0.0444444444444444,4.8,3.531231454686384,100.0,0.0353123145465107
B000A2AGYS,Item_B000A2AGYS,Electronics,0.8143088888888891,0.8666666666666667,0.1111111111111111,4.711111111111111,7.986474159441755,100.0,0.0798647415936189
B0000Y2WYS,Item_B0000Y2WYS,Electronics,0.8496677777777778,0.8888888888888888,0.0444444444444444,4.644444444444445,7.986474159441755,100.0,0.0798647415936189
B00005T3GH,Item_B00005T3GH,Electronics,0.6801738636363637,0.7272727272727273,0.1363636363636363,3.886363636363636,29.08606380294472,100.0,0.2908606380265385
B0001D3K3A,Item_B0001D3K3A,Electronics,0.7197329545454543,0.7272727272727273,0.2045454545454545,3.7954545454545454,29.08606380294472,100.0,0.2908606380265385
B0001FV364,Item_B0001FV364,Electronics,0.7726806818181816,0.75,0.1136363636363636,4.159090909090909,5.841492121949283,100.0,0.0584149212189086
B0000EZ1KK,Item_B0000EZ1KK,Electronics,0.7583386363636362,0.7045454545454546,0.1818181818181818,3.8181818181818175,3.531231454686384,100.0,0.0353123145465107
B00007E8D2,Item_B00007E8D2,Electronics,0.7653306818181818,0.7954545454545454,0.0909090909090909,4.159090909090909,7.986474159441755,100.0,0.0798647415936189
B000B0NC2W,Item_B000B0NC2W,Electronics,0.7487852272727271,0.7727272727272727,0.1136363636363636,4.181818181818182,7.986474159441755,100.0,0.0798647415936189
B000A3WS16,Item_B000A3WS16,Electronics,0.8615465909090911,0.8863636363636364,0.0681818181818181,4.2727272727272725,29.08606380294472,100.0,0.2908606380265385
B00009USW3,Item_B00009USW3,Electronics,0.9183056818181816,0.9318181818181818,0.0,4.7727272727272725,29.08606380294472,100.0,0.2908606380265385
B00004RC2D,Item_B00004RC2D,Electronics,0.8647988372093021,0.8837209302325582,0.0930232558139534,4.441860465116279,7.986474159441755,100.0,0.0798647415936189
B0006VX1G8,Item_B0006VX1G8,Electronics,0.8667662790697674,0.9069767441860463,0.0930232558139534,4.093023255813954,3.531231454686384,100.0,0.0353123145465107
B000A1SZ2Y,Item_B000A1SZ2Y,Electronics,0.8572779069767443,0.9069767441860463,0.0697674418604651,4.418604651162791,3.531231454686384,100.0,0.0353123145465107
B00004Z5H3,Item_B00004Z5H3,Electronics,0.7317857142857145,0.8095238095238095,0.119047619047619,4.571428571428571,29.08606380294472,100.0,0.2908606380265385
B00000J1TX,Item_B00000J1TX,Electronics,0.7672488095238095,0.8571428571428571,0.119047619047619,4.738095238095238,3.531231454686384,100.0,0.0353123145465107
B000067RC1,Item_B000067RC1,Electronics,0.6977488095238096,0.6904761904761905,0.0714285714285714,4.285714285714286,3.531231454686384,100.0,0.0353123145465107
B000EBK3FW,Item_B000EBK3FW,Electronics,0.895932142857143,0.9285714285714286,0.0714285714285714,4.428571428571429,29.08606380294472,100.0,0.2908606380265385
B00029X1O6,Item_B00029X1O6,Electronics,0.7136190476190476,0.6904761904761905,0.1428571428571428,4.238095238095238,3.531231454686384,100.0,0.0353123145465107
B000EDB1II,Item_B000EDB1II,Electronics,0.8517,0.8780487804878049,0.048780487804878,4.243902439024391,3.531231454686384,100.0,0.0353123145465107
B0002OD3JY,Item_B0002OD3JY,Electronics,0.8842475609756099,0.902439024390244,0.048780487804878,4.341463414634147,29.08606380294472,100.0,0.2908606380265385
B00009MK3T,Item_B00009MK3T,Electronics,0.8210658536585369,0.7804878048780488,0.1463414634146341,3.414634146341464,29.08606380294472,100.0,0.2908606380265385
